pid,Name,Pos,Age,Salary,Team,Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,STL,BLK,BA,PF,PTS,TD,5x5,PER,EWA,TS%,3PAr,FT/FGA,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,+/-,On-Off,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Ovr,Pot,Hgt,Str,Spd,Jmp,End,Ins,Dnk,FT.1,2Pt,3Pt,oIQ,dIQ,Drb,Pss,Reb,is_all_star
320,Gary Harris,SG,29,13.0,ORL,2023,48,42.0,24.666666666666668,2.875,6.395833333333333,44.951140065146575,1.9583333333333333,4.541666666666667,43.11926605504588,0.9166666666666666,1.8541666666666667,49.43820224719101,60.26058631921825,0.5625,0.625,90.0,0.4375,1.6041666666666667,2.0416666666666665,1.2291666666666667,0.5833333333333334,0.9375,0.25,0.2916666666666667,1.9375,8.270833333333334,0,0.0,10.5,0.0,61.99250468457215,0.7100977198697068,0.0977198697068403,2.0,7.4,4.7,6.9,1.8,1.0,8.0413555427915,12.6,-3.5,-1.0,116.0,1.3,1.1,2.4000000000000004,0.0972972972972973,-1.4,0.7,-0.7,0.4,56,56,37,46,61,63,73,32,38,62,59,67,53,50,43,40,42,0
355,Caleb Houstan,SF,20,2.0,ORL,2023,51,4.0,15.92156862745098,1.2941176470588236,3.5686274509803924,36.26373626373626,0.9019607843137256,2.6666666666666665,33.82352941176471,0.392156862745098,0.9019607843137256,43.47826086956522,48.9010989010989,0.2941176470588235,0.3529411764705882,83.33333333333334,0.6666666666666666,1.2745098039215683,1.9411764705882353,0.5882352941176471,0.3529411764705882,0.2352941176470588,0.1372549019607843,0.1372549019607843,1.2352941176470589,3.784313725490196,0,0.0,6.2,-1.3896915422885572,50.81086773378265,0.7472527472527473,0.0989010989010989,4.7,9.1,6.9,4.9,0.7,0.8,8.65717583686033,11.0,-5.5,-3.4,118.0,0.1,0.5,0.6,0.0354679802955665,-3.1,-0.9,-4.0,-0.4,41,59,48,49,52,52,45,42,52,49,55,52,38,32,31,37,52,0
370,Jonathan Isaac,PF,26,17.4,ORL,2023,11,0.0,11.272727272727272,2.0,4.818181818181818,41.509433962264154,0.5454545454545454,1.3636363636363635,40.0,1.4545454545454546,3.4545454545454546,42.10526315789473,47.16981132075472,0.4545454545454545,0.8181818181818182,55.55555555555556,1.3636363636363635,2.636363636363636,4.0,0.5454545454545454,0.3636363636363636,1.2727272727272727,0.3636363636363636,0.1818181818181818,0.4545454545454545,5.0,0,0.0,20.3,0.4343084577114428,48.27949438202247,0.2830188679245283,0.1698113207547169,13.7,26.5,20.1,7.3,5.5,3.1,6.561679790026247,21.1,-6.4,-3.7,102.0,0.0,0.3,0.3,0.1161290322580645,1.0,3.0,4.0,0.2,51,56,62,36,43,61,28,44,51,46,38,46,48,59,36,36,60,0
420,Cory Joseph,G,32,5.16,DET,2023,62,2.0,19.79032258064516,2.4193548387096775,5.661290322580645,42.73504273504273,1.1290322580645162,2.903225806451613,38.88888888888889,1.2903225806451613,2.7580645161290325,46.783625730994146,52.70655270655271,0.9193548387096774,1.1612903225806452,79.16666666666666,0.3387096774193548,1.3709677419354838,1.7096774193548387,3.5,0.9032258064516128,0.5483870967741935,0.1451612903225806,0.3064516129032258,1.4193548387096775,6.887096774193548,0,0.0,12.1,0.6592835820895521,55.79073899864117,0.5128205128205128,0.2051282051282051,1.8,7.9,4.8,25.4,1.3,0.6,12.765569435579463,15.2,-5.2,4.6,122.0,1.5,0.3,1.8,0.0704156479217604,-0.7,-0.8,-1.5,0.2,42,42,36,29,44,45,36,24,56,61,48,56,51,45,51,47,52,0
502,Mac McClung,G,24,0.5,PHI,2023,2,0.0,20.5,4.5,10.0,45.0,2.0,5.5,36.36363636363637,2.5,4.5,55.55555555555556,55.00000000000001,1.5,2.5,60.0,1.5,3.5,5.0,4.5,1.5,0.0,0.0,0.5,1.5,12.5,0,0.0,19.2,0.1378905472636816,56.30630630630631,0.55,0.25,8.8,19.8,14.4,35.3,0.0,0.0,11.904761904761903,27.5,20.0,15.4,117.0,0.1,0.0,0.1,0.1170731707317073,2.2,-1.7,0.5000000000000002,0.0,49,56,30,50,59,60,43,43,65,59,46,51,52,42,52,43,50,0
632,Trevelin Queen,SG,26,0.33,IND,2023,7,0.0,10.0,1.0,4.142857142857143,24.13793103448276,0.2857142857142857,2.142857142857143,13.333333333333334,0.7142857142857143,2.0,35.714285714285715,27.58620689655172,0.7142857142857143,0.7142857142857143,100.0,1.1428571428571428,1.2857142857142858,2.4285714285714284,0.8571428571428571,1.0,0.2857142857142857,0.7142857142857143,0.1428571428571428,0.5714285714285714,3.0,0,0.0,6.0,-0.1253731343283582,33.65384615384615,0.5172413793103449,0.1724137931034483,12.7,14.2,13.5,11.1,1.4,6.1,18.32460732984293,22.9,7.4,11.0,116.0,-0.3,0.1,-0.1999999999999999,-0.1371428571428571,-5.6,-1.5,-7.1,-0.1,42,48,44,35,57,39,42,34,58,44,49,48,54,37,36,30,47,0
732,Jalen Suggs,G,22,6.92,ORL,2023,53,19.0,23.50943396226415,3.509433962264151,8.377358490566039,41.891891891891895,1.2452830188679245,3.811320754716981,32.67326732673268,2.2641509433962264,4.566037735849057,49.586776859504134,49.32432432432432,1.6226415094339623,2.2452830188679247,72.26890756302521,1.0377358490566038,2.0,3.037735849056604,2.9245283018867925,1.7735849056603774,1.2641509433962264,0.5094339622641509,0.5471698113207547,2.2641509433962264,9.88679245283019,0,0.0,12.5,0.8678606965174129,52.78426948182771,0.4549549549549549,0.268018018018018,5.0,9.6,7.3,18.0,2.6,2.1,15.922487973439932,20.3,-2.4,0.6,113.0,-0.2,1.5,1.3,0.0500802568218298,-1.8,0.8,-1.0,0.3,58,67,38,44,71,78,50,60,82,61,62,48,46,50,50,57,64,0
778,Franz Wagner,SF,22,5.26,ORL,2023,80,80.0,32.6125,6.775,13.975,48.479427549194995,1.625,4.5,36.11111111111111,5.15,9.475,54.35356200527705,54.29338103756708,3.3875,4.025,84.16149068322981,0.875,3.2375,4.1125,3.5375,2.0875,0.9625,0.2125,1.05,2.2875,18.5625,0,0.0,15.9,5.607402985074627,58.94354121681696,0.3220035778175313,0.2880143112701252,3.0,11.2,7.1,17.2,1.4,0.6,11.7054980794572,23.5,0.6,10.2,116.0,3.1,2.3,5.4,0.0993484093522422,0.4,-0.5,-0.0999999999999999,1.3,63,76,60,58,58,44,78,62,79,65,86,47,64,43,58,48,55,0
779,Moritz Wagner,C,26,1.88,ORL,2023,57,18.0,19.45614035087719,3.473684210526316,6.947368421052632,50.0,0.8947368421052632,2.8596491228070176,31.28834355828221,2.5789473684210527,4.087719298245614,63.0901287553648,56.439393939393945,2.6842105263157894,3.192982456140351,84.06593406593407,1.2105263157894737,3.3333333333333335,4.543859649122807,1.4736842105263157,1.1929824561403508,0.6491228070175439,0.2280701754385964,0.543859649122807,2.3859649122807016,10.526315789473683,0,0.0,17.4,3.00147263681592,63.01461939169888,0.4116161616161616,0.4595959595959596,7.0,19.4,13.2,11.5,1.6,1.1,12.498162034994856,21.1,-1.5,1.8,114.0,2.1,1.3,3.4000000000000004,0.1471596032461677,0.4,0.2,0.6000000000000001,0.7,50,51,60,38,43,45,38,37,71,53,43,59,52,37,45,45,65,0
7,Nickeil Alexander-Walker,SG,25,5.01,MIN,2023,23,0.0,15.478260869565217,2.0869565217391304,5.434782608695652,38.4,1.1304347826086956,3.130434782608696,36.11111111111111,0.9565217391304348,2.3043478260869565,41.509433962264154,48.8,0.5652173913043478,0.9130434782608696,61.904761904761905,0.3043478260869565,1.5217391304347827,1.826086956521739,1.391304347826087,0.4347826086956521,0.3478260869565217,0.3043478260869565,0.3478260869565217,1.3043478260869563,5.869565217391305,0,0.0,9.6,-0.1275223880597015,50.28307508939213,0.576,0.168,2.2,10.8,6.6,12.0,1.1,1.7,6.932889628397115,17.3,-2.9,-3.0,116.0,0.0,0.3,0.3,0.0404494382022471,-2.5,-0.5,-3.0,-0.1,46,52,40,27,55,57,46,17,52,45,53,53,51,45,48,43,45,0
150,Mike Conley,PG,36,22.68,MIN,2023,24,24.0,31.375,4.5,9.791666666666666,45.95744680851064,2.4166666666666665,5.75,42.028985507246375,2.0833333333333335,4.041666666666667,51.546391752577314,58.29787234042553,2.625,3.0416666666666665,86.3013698630137,0.6666666666666666,2.4583333333333335,3.125,5.0,1.2083333333333333,1.2083333333333333,0.1666666666666666,0.25,1.875,14.041666666666666,0,0.0,16.1,1.528477611940299,63.08026355196167,0.5872340425531914,0.3106382978723404,2.4,8.6,5.6,21.5,1.8,0.5,9.793327029582604,16.8,0.7,1.1,116.0,1.8,0.7,2.5,0.1593625498007968,1.5,0.6,2.1,0.7,60,60,32,56,72,61,48,33,52,60,38,66,62,55,52,51,55,0
195,Donte DiVincenzo,SG,26,4.5,GS,2023,72,36.0,26.305555555555557,3.263888888888889,7.5,43.51851851851852,2.0833333333333335,5.25,39.68253968253968,1.1805555555555556,2.25,52.46913580246913,57.407407407407405,0.8055555555555556,0.9861111111111112,81.69014084507043,1.1111111111111112,3.4027777777777777,4.513888888888889,3.5,1.5555555555555556,1.3472222222222223,0.1388888888888889,0.2222222222222222,1.8472222222222223,9.416666666666666,0,0.0,12.8,1.7338109452736328,59.344583712625166,0.7,0.1314814814814814,4.7,14.0,9.4,17.3,2.4,0.5,16.392482875709852,15.1,3.2,2.6,113.0,1.9,2.3,4.199999999999999,0.1064413938753959,-0.6,1.3,0.7000000000000001,1.3,55,58,36,33,58,59,34,50,52,55,56,64,50,63,49,55,66,0
234,Anthony Edwards,SG,22,10.73,MIN,2023,79,79.0,35.9746835443038,8.949367088607595,19.50632911392405,45.87929915639195,2.6962025316455698,7.3164556962025316,36.85121107266435,6.253164556962025,12.189873417721518,51.298026998961575,52.79039584685269,4.037974683544304,5.341772151898734,75.59241706161137,0.5949367088607594,5.2025316455696204,5.7974683544303796,4.430379746835443,3.278481012658228,1.5822784810126582,0.7341772151898734,0.7468354430379747,2.3544303797468356,24.632911392405063,0,0.0,17.4,7.804895522388057,56.350916209141246,0.3750811161583387,0.2738481505515899,1.9,15.9,9.0,19.3,2.1,1.8,13.043390677249104,29.9,1.0,4.0,113.0,0.2,3.6,3.8,0.0641801548205489,1.0,0.0,1.0,2.1,66,76,38,59,82,90,63,70,85,54,80,63,65,43,52,51,77,1
272,Luka Garza,C,25,0.5,MIN,2023,28,0.0,8.678571428571429,2.25,4.142857142857143,54.310344827586206,0.5,1.3928571428571428,35.8974358974359,1.75,2.75,63.63636363636363,60.3448275862069,1.4642857142857142,1.8571428571428572,78.84615384615384,1.1785714285714286,1.0714285714285714,2.25,0.6428571428571429,0.5,0.1071428571428571,0.0714285714285714,0.2857142857142857,1.5357142857142858,6.464285714285714,0,0.0,23.0,1.1992835820895524,65.16417050691244,0.3362068965517241,0.4482758620689655,15.5,13.5,14.5,11.8,0.6,0.7,9.15750915750916,26.9,1.3,1.6,117.0,0.9,0.2,1.1,0.2172839506172839,2.2,-2.6,-0.3999999999999999,0.1,49,55,60,63,33,40,42,47,58,43,50,53,54,38,38,38,60,0
287,Rudy Gobert,C,31,38.17,MIN,2023,70,70.0,30.685714285714287,5.142857142857143,7.8,65.93406593406593,0.0,0.0428571428571428,0.0,5.142857142857143,7.757142857142857,66.29834254143645,65.93406593406593,3.128571428571429,4.857142857142857,64.41176470588236,3.3,8.32857142857143,11.628571428571428,1.2428571428571429,1.7428571428571429,0.8,1.3571428571428572,0.5714285714285714,3.0,13.414285714285716,0,0.0,18.9,7.095880597014926,67.49568717653823,0.0054945054945054,0.6227106227106227,12.2,29.8,21.2,5.6,1.2,3.9,14.921722113502936,16.3,-0.3,-0.3,109.0,4.3,3.5,7.8,0.1743016759776536,0.0,0.7,0.7,1.4,59,59,80,89,33,36,37,68,96,36,14,0,70,58,33,37,78,0
364,Bones Hyland,G,23,2.2,LAC,2023,14,0.0,18.928571428571427,3.928571428571429,9.785714285714286,40.14598540145985,1.8571428571428572,5.285714285714286,35.13513513513514,2.0714285714285716,4.5,46.03174603174603,49.63503649635037,1.0714285714285714,1.4285714285714286,75.0,0.7142857142857143,2.7857142857142856,3.5,3.357142857142857,1.0714285714285714,0.7857142857142857,0.1428571428571428,0.7142857142857143,2.142857142857143,10.785714285714286,0,0.0,16.4,0.5959203980099501,51.78326474622771,0.5401459854014599,0.145985401459854,4.3,16.3,10.4,27.6,2.0,0.7,9.328358208955224,26.5,7.3,7.1,114.0,0.2,0.3,0.5,0.090566037735849,-0.2,-0.7,-0.8999999999999999,0.1,57,65,38,32,67,69,42,50,75,65,66,75,57,39,58,52,63,0
366,Joe Ingles,F,36,6.48,MIL,2023,46,0.0,22.695652173913043,2.347826086956522,5.391304347826087,43.54838709677419,1.8043478260869563,4.413043478260869,40.88669950738916,0.5434782608695652,0.9782608695652174,55.55555555555556,60.28225806451613,0.391304347826087,0.4565217391304347,85.71428571428571,0.2826086956521739,2.5,2.782608695652174,3.260869565217391,1.1956521739130437,0.717391304347826,0.1304347826086956,0.108695652173913,1.608695652173913,6.891304347826087,0,0.0,10.7,-0.1246567164179107,61.615611879956454,0.8185483870967742,0.0846774193548387,1.4,11.1,6.4,18.4,1.5,0.5,17.614655393287215,12.6,2.8,-1.1,114.0,1.1,1.2,2.3,0.1057471264367816,-1.6,0.8,-0.8,0.3,52,52,48,42,44,32,33,24,38,55,53,73,55,53,39,58,48,0
507,Jaden McDaniels,F,23,2.16,MIN,2023,79,79.0,30.582278481012654,4.6835443037974684,9.063291139240508,51.675977653631286,1.3544303797468351,3.4050632911392404,39.77695167286245,3.329113924050633,5.658227848101266,58.83668903803133,59.14804469273744,1.3417721518987342,1.8227848101265824,73.61111111111111,1.1645569620253164,2.721518987341772,3.886075949367088,1.8734177215189871,1.4177215189873418,0.9367088607594936,0.9620253164556962,0.3670886075949367,3.4430379746835444,12.063291139240508,0,0.0,12.0,0.9615920398009952,61.139909669472395,0.3756983240223464,0.2011173184357542,4.3,9.8,7.1,8.4,1.5,2.7,12.565069107880092,15.8,1.6,4.4,115.0,2.0,2.4,4.4,0.0874172185430463,-1.7,0.5,-1.2,0.5,58,67,59,48,53,67,48,49,43,52,75,57,60,48,38,42,53,0
534,Josh Minott,SF,21,1.02,MIN,2023,15,0.0,6.4,1.2,2.4,50.0,0.1333333333333333,0.4,33.33333333333333,1.0666666666666669,2.0,53.333333333333336,52.77777777777778,0.5333333333333333,0.5333333333333333,100.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.2,0.2666666666666666,0.4,0.4,0.6666666666666666,3.066666666666667,0,0.0,17.9,0.2827462686567163,58.19838056680161,0.1666666666666666,0.2222222222222222,5.9,22.9,14.6,7.5,2.0,5.4,7.055503292568202,18.9,10.3,10.8,109.0,0.1,0.2,0.3,0.15,-1.9,0.4,-1.5,0.0,37,55,56,47,56,58,34,40,49,51,41,31,25,27,44,42,31,0
639,Julius Randle,FC,29,23.76,NYC,2023,77,77.0,35.54545454545455,8.545454545454545,18.5974025974026,45.94972067039106,2.831168831168831,8.25974025974026,34.276729559748425,5.714285714285714,10.337662337662335,55.27638190954774,53.56145251396648,5.220779220779221,6.896103896103896,75.70621468926554,1.8311688311688312,8.12987012987013,9.96103896103896,4.103896103896104,2.8051948051948052,0.6363636363636364,0.2727272727272727,0.7402597402597403,3.0259740259740258,25.142857142857142,0,0.0,20.3,10.076517412935324,58.115799332388754,0.4441340782122905,0.3708100558659218,5.6,25.2,15.4,18.5,0.9,0.7,11.47934780298038,29.5,3.0,-0.5,114.0,5.0,3.1,8.1,0.1420533430763609,3.9,-0.2,3.7,3.9,66,66,56,70,61,54,98,71,92,51,77,51,68,36,59,44,90,1
648,Naz Reid,FC,24,1.93,MIN,2023,68,11.0,18.397058823529413,4.5588235294117645,8.485294117647058,53.7261698440208,1.1029411764705883,3.1911764705882355,34.56221198156682,3.4558823529411766,5.294117647058823,65.27777777777779,60.22530329289428,1.2647058823529411,1.8676470588235297,67.71653543307087,1.0735294117647058,3.823529411764706,4.897058823529412,1.1323529411764706,1.3529411764705883,0.6176470588235294,0.7794117647058824,0.4852941176470588,2.588235294117647,11.485294117647058,0,0.0,18.5,3.709432835820895,61.702060422196936,0.3760831889081455,0.2201039861351819,6.6,22.8,14.9,9.6,1.6,3.7,12.691755876834788,24.8,-4.6,-6.6,110.0,1.1,1.9,3.0,0.1151079136690647,0.3,0.8,1.1,1.0,54,59,60,38,41,61,18,51,73,41,47,47,61,57,39,40,58,0
4,Ochai Agbaji,SG,23,3.92,UTA,2023,59,22.0,20.491525423728813,2.7966101694915255,6.5423728813559325,42.74611398963731,1.3728813559322033,3.864406779661017,35.526315789473685,1.423728813559322,2.6779661016949152,53.16455696202531,53.23834196891192,0.9491525423728814,1.1694915254237288,81.15942028985508,0.7288135593220338,1.3220338983050848,2.0508474576271185,1.1355932203389831,0.6949152542372882,0.2711864406779661,0.2542372881355932,0.3389830508474576,1.6779661016949152,7.915254237288136,0,0.0,9.5,-0.4811940298507463,56.081275819002784,0.5906735751295337,0.1787564766839378,3.9,6.9,5.4,7.5,0.6,1.0,8.964491866363478,15.8,-0.5,0.9,121.0,0.9,0.4,1.3,0.0516129032258064,-1.7,-1.4,-3.0999999999999996,-0.3,46,56,45,42,57,59,42,33,47,49,57,60,56,29,43,34,51,0
40,Scottie Barnes,GF,22,7.64,TOR,2023,77,76.0,34.77922077922078,6.012987012987013,13.194805194805197,45.57086614173229,0.8181818181818182,2.909090909090909,28.125,5.194805194805195,10.285714285714286,50.505050505050505,48.67125984251969,2.4675324675324677,3.1948051948051948,77.23577235772358,2.324675324675325,4.324675324675325,6.64935064935065,4.818181818181818,2.0,1.077922077922078,0.7922077922077922,0.5974025974025974,2.207792207792208,15.311688311688313,1,0.0,15.5,5.329353233830846,52.43542304134349,0.2204724409448819,0.2421259842519685,7.1,15.2,10.8,20.0,1.5,2.2,12.047815746651644,20.3,3.0,5.5,115.0,2.3,2.7,5.0,0.0896191187453323,0.5,-0.1,0.4,1.6,63,74,60,42,60,52,52,62,62,49,90,40,71,56,58,51,70,0
41,RJ Barrett,GF,23,10.9,NYC,2023,73,73.0,33.9041095890411,6.986301369863014,16.10958904109589,43.36734693877551,1.6575342465753424,5.342465753424658,31.025641025641026,5.328767123287672,10.767123287671232,49.4910941475827,48.51190476190476,3.9726027397260273,5.36986301369863,73.9795918367347,0.821917808219178,4.219178082191781,5.041095890410959,2.7534246575342465,2.2465753424657535,0.4246575342465753,0.2054794520547945,1.2876712328767124,2.452054794520548,19.6027397260274,0,0.0,12.9,2.3641791044776124,53.059741338395824,0.3316326530612244,0.3333333333333333,2.7,13.7,8.2,12.4,0.6,0.6,10.843118586692055,26.2,-0.6,-10.0,118.0,0.5,1.8,2.3,0.0446060606060606,-1.2,-1.9,-3.0999999999999996,-0.7,62,68,46,54,65,63,98,68,93,47,77,46,72,31,46,41,77,0
78,Chris Boucher,FC,30,12.69,TOR,2023,76,0.0,20.039473684210527,3.4342105263157894,6.9605263157894735,49.33837429111531,0.8157894736842105,2.486842105263158,32.804232804232804,2.6184210526315788,4.473684210526316,58.52941176470589,55.19848771266541,1.6842105263157894,2.210526315789474,76.19047619047619,2.0657894736842106,3.473684210526316,5.5394736842105265,0.3815789473684211,0.5394736842105263,0.618421052631579,0.8421052631578947,0.4605263157894737,1.881578947368421,9.36842105263158,0,0.0,18.0,4.2128756218905465,59.04597624892192,0.3572778827977316,0.3175803402646502,10.9,21.2,15.7,2.7,1.5,4.1,6.36725059013542,18.0,-0.7,-3.0,112.0,3.0,2.0,5.0,0.1575837163493105,0.7,-0.8,-0.1,0.7,52,52,63,44,44,64,30,28,83,51,41,51,46,51,37,25,72,0
367,Brandon Ingram,F,26,31.65,NOL,2023,45,45.0,34.17777777777778,8.977777777777778,18.555555555555557,48.383233532934135,1.4222222222222225,3.644444444444445,39.02439024390244,7.555555555555555,14.911111111111111,50.670640834575266,52.215568862275454,5.333333333333333,6.044444444444444,88.23529411764706,0.5111111111111111,4.955555555555556,5.466666666666667,5.822222222222222,3.2888888888888888,0.7111111111111111,0.4222222222222222,0.8,2.577777777777778,24.711111111111112,2,0.0,19.2,5.019542288557214,58.23941006410524,0.1964071856287425,0.325748502994012,1.7,16.4,9.1,28.1,1.0,1.2,13.42184495955309,30.8,3.1,1.6,114.0,1.8,1.7,3.5,0.1092327698309492,2.2,-0.4,1.8000000000000005,1.5,62,65,62,47,64,50,71,60,89,65,97,49,63,29,62,54,65,0
451,A.J. Lawson,SG,23,0.5,DAL,2023,14,0.0,7.571428571428571,1.5,3.0714285714285716,48.837209302325576,0.7142857142857143,1.7857142857142858,40.0,0.7857142857142857,1.2857142857142858,61.111111111111114,60.46511627906976,0.1428571428571428,0.5714285714285714,25.0,0.4285714285714285,1.0,1.4285714285714286,0.1428571428571428,0.2142857142857142,0.1428571428571428,0.0,0.2142857142857142,0.7142857142857143,3.857142857142857,0,0.0,13.5,0.1265671641791045,58.0395528804815,0.5813953488372093,0.1860465116279069,6.5,15.5,11.0,3.0,0.9,0.0,6.058158319870759,21.1,-16.8,-17.6,119.0,0.1,0.1,0.2,0.090566037735849,-1.5,-3.1,-4.6,-0.1,43,54,38,27,69,51,38,33,63,40,47,53,45,33,57,40,42,0
613,Jakob Poeltl,C,28,9.4,TOR,2023,26,25.0,27.192307692307693,5.769230769230769,8.846153846153847,65.21739130434783,0.0,0.0,0.0,5.769230769230769,8.846153846153847,65.21739130434783,65.21739130434783,1.5769230769230769,2.769230769230769,56.94444444444444,3.230769230769231,5.884615384615385,9.115384615384617,2.1538461538461537,1.1153846153846154,1.1538461538461535,1.3076923076923077,0.5,2.9615384615384617,13.115384615384617,0,0.0,23.1,3.517412935323384,65.1559156221339,0.0,0.3130434782608696,12.5,26.4,19.0,12.1,2.1,4.7,9.976606577679922,17.5,8.8,9.2,110.0,1.9,1.2,3.0999999999999996,0.2104667609618104,2.2,1.5,3.7,1.0,57,57,71,82,36,48,36,48,73,10,71,0,76,57,26,40,66,0
634,Immanuel Quickley,G,24,2.32,NYC,2023,81,21.0,28.938271604938272,5.172839506172839,11.555555555555555,44.76495726495727,2.074074074074074,5.604938271604938,37.00440528634361,3.0987654320987654,5.950617283950617,52.074688796680505,53.73931623931624,2.506172839506173,3.061728395061728,81.85483870967742,0.7160493827160493,3.4444444444444446,4.160493827160494,3.4444444444444446,1.2345679012345678,0.9876543209876544,0.1728395061728395,0.382716049382716,2.049382716049383,14.925925925925926,0,0.0,16.3,5.177791044776121,57.840248009797925,0.485042735042735,0.2649572649572649,2.7,13.1,7.9,17.4,1.7,0.6,8.732709235713289,20.9,6.7,8.6,115.0,4.4,2.3,6.7,0.1372013651877133,1.3,0.4,1.7000000000000002,2.1,57,62,38,45,68,60,23,41,75,72,71,66,66,42,49,48,67,0
649,Jared Rhoden,SG,24,0.5,DET,2023,14,0.0,14.142857142857142,1.2142857142857142,3.142857142857143,38.63636363636363,0.3571428571428571,1.4285714285714286,25.0,0.8571428571428571,1.7142857142857142,50.0,44.31818181818182,0.4285714285714285,0.4285714285714285,100.0,0.7857142857142857,1.8571428571428572,2.642857142857143,0.2857142857142857,0.2142857142857142,0.2857142857142857,0.0714285714285714,0.3571428571428571,1.6428571428571428,3.2142857142857144,0,0.0,6.5,-0.3152238805970149,48.2418524871355,0.4545454545454545,0.1363636363636363,6.0,15.0,10.4,2.8,1.0,0.4,6.043513295729251,10.7,1.3,10.2,121.0,0.0,0.1,0.1,0.0242424242424242,-5.0,-1.1,-6.1,-0.2,42,50,45,40,58,45,40,26,37,63,54,53,45,38,36,35,55,0
737,Garrett Temple,GF,37,5.16,NOL,2023,25,0.0,6.48,0.72,1.8,40.0,0.44,1.04,42.30769230769231,0.28,0.76,36.84210526315789,52.22222222222223,0.12,0.16,75.0,0.2,0.48,0.68,0.52,0.16,0.36,0.08,0.08,0.6,2.0,0,0.0,10.5,0.0,53.464499572284005,0.5777777777777777,0.0888888888888888,3.5,8.4,5.9,10.6,2.7,1.2,7.880220646178094,13.4,-3.0,-5.4,112.0,0.1,0.2,0.3,0.0888888888888889,-2.5,1.6,-0.8999999999999999,0.0,42,42,44,32,38,57,22,36,36,49,52,54,52,49,46,40,47,0
6,Santi Aldama,PF,22,2.09,MEM,2023,77,20.0,21.844155844155843,3.207792207792208,6.818181818181818,47.04761904761905,1.2207792207792207,3.4545454545454546,35.338345864661655,1.9870129870129871,3.363636363636364,59.07335907335908,56.00000000000001,1.4025974025974026,1.87012987012987,75.0,1.103896103896104,3.7142857142857144,4.818181818181818,1.2597402597402598,0.7792207792207793,0.5844155844155844,0.6233766233766234,0.2597402597402597,1.8571428571428572,9.03896103896104,0,0.0,13.9,1.6066865671641797,59.147460738323474,0.5066666666666667,0.2742857142857143,5.4,18.0,11.7,7.6,1.3,2.6,9.254118082546734,16.0,2.2,-2.5,111.0,2.1,2.4,4.5,0.1284185493460166,-0.3,0.8,0.5,1.1,60,71,63,47,52,58,57,38,64,43,70,55,63,46,51,46,62,0
26,Marvin Bagley III,FC,24,12.5,DET,2023,42,25.0,23.571428571428573,4.809523809523809,9.095238095238097,52.879581151832454,0.4523809523809524,1.5714285714285714,28.78787878787879,4.357142857142857,7.523809523809524,57.91139240506329,55.366492146596855,1.9285714285714288,2.5714285714285716,75.0,2.238095238095238,4.166666666666667,6.404761904761905,0.8571428571428571,1.0952380952380951,0.4523809523809524,0.7142857142857143,0.3571428571428571,1.9285714285714288,12.0,0,0.0,17.2,2.4232835820895513,58.670143415906125,0.1727748691099476,0.2827225130890052,10.2,20.2,15.1,5.9,0.9,2.7,9.673620457604306,20.4,-11.0,-3.4,118.0,1.3,0.7,2.0,0.0969696969696969,0.3,-1.2,-0.8999999999999999,0.3,45,53,58,49,45,57,50,40,75,36,64,35,52,28,35,34,75,0
34,Desmond Bane,SG,25,2.13,MEM,2023,58,58.0,31.74137931034483,7.758620689655173,16.189655172413794,47.92332268370607,2.8620689655172415,7.017241379310345,40.78624078624078,4.896551724137931,9.172413793103448,53.383458646616546,56.76251331203408,3.1206896551724137,3.5344827586206895,88.29268292682927,0.7413793103448276,4.275862068965517,5.017241379310345,4.379310344827586,2.1724137931034484,0.9655172413793104,0.3793103448275862,1.2586206896551724,2.586206896551724,21.5,0,0.0,19.1,6.3015323383084585,60.58103381267003,0.4334398296059638,0.2183173588924387,2.5,14.3,8.4,20.8,1.4,1.1,10.907202216066482,26.1,8.2,8.6,113.0,3.5,2.3,5.8,0.1512221618685497,3.3,0.1,3.4,2.5,64,66,39,54,58,72,49,57,65,78,83,88,73,47,54,51,66,0
139,Brandon Clarke,PF,27,4.34,MEM,2023,56,8.0,19.464285714285715,4.089285714285714,6.232142857142857,65.61604584527221,0.0178571428571428,0.1071428571428571,16.666666666666664,4.071428571428571,6.125,66.47230320699708,65.7593123209169,1.7678571428571428,2.4464285714285716,72.26277372262774,1.6428571428571428,3.892857142857143,5.535714285714286,1.2857142857142858,0.9821428571428572,0.6071428571428571,0.6607142857142857,0.3214285714285714,2.3392857142857144,9.964285714285714,0,0.0,20.0,3.687562189054726,68.16849100860047,0.0171919770773638,0.3925501432664756,9.0,21.2,15.1,9.5,1.5,3.1,11.846299646764884,17.7,0.3,-4.6,109.0,2.7,1.8,4.5,0.1981651376146789,0.8,1.8,2.6,1.3,56,56,61,56,50,63,19,43,66,34,44,25,70,51,37,43,69,0
